X,Y
0.6571924460551224,0.7878982115320533
0.6733238743005672,-0.4071701599879025
1.0727741599329454,-0.43655384549096454
0.5384735723261964,-0.3794425811907875
-0.45709415066265224,0.8820773164820476
-0.29093643176955486,0.9612151264744592
0.4992265460908586,-0.5307667027236671
1.0034838123107162,0.2749894998849378
0.804322117429269,0.6562133292415282
0.033016775437922606,0.06911815151917461
-0.25590597815506083,0.9589378858591759
0.17756286453484063,0.9627572037466711
0.37690957437071676,0.8924509248155355
1.4185533261295045,-0.41750558435193846
1.6638793865530792,-0.3704356951431955
0.830833154728689,0.600148553745748
0.2443963548831879,-0.048489156132606966
-0.2733379002361106,1.0937433893071893
0.10407706013360343,0.2263161905263574
0.11400688650553906,-0.06134090979544218
1.0067032438159647,0.01905635026154566
1.6644228007935995,-0.35911210019133394
1.920215609197392,0.05849295373923634
0.17489312690364908,0.9223075863039881
-1.0236850817713032,0.05899080819655041
0.5599525242887937,-0.4454633634126906
-0.09307354089287753,0.1258037258748397
0.9726062244419189,-0.5406315461621537
1.0183984156172146,0.05552199879599045
-0.01640165850850358,0.3819448370359773
-0.9842097118272537,0.1969455486157576
0.7321723608317026,0.6218080121375229
0.22854602953870456,-0.05782160200028893
0.5165728201923572,0.8699743864754471
1.0510804668226519,-0.48330227054153024
1.3621325162459372,-0.506694440248654
0.22561382261757149,1.0139708541635624
-0.7740276863451131,0.65947931550461
0.4496188289068524,0.9560381461523297
1.7246232352975268,-0.15031861689912507
0.9900269614949466,-0.5181581072988881
1.2072008037245858,-0.49177769147754635
0.4652409559520675,-0.3301281629066932
1.8468783177396195,-0.05974162022445485
0.20712469683127593,-0.019379861011973636
0.14743894873654478,0.9777238769170806
1.4120189793858853,-0.33076812178525333
1.0067596922153008,-0.5256235919087398
-1.0211551541315522,0.3150765088112455
0.1659847992647784,0.2245319146163841
0.04796750941407617,0.9711993827432897
0.14473109921885022,0.02603718148614956
0.485410839152708,0.9423517732489222
1.807702927559326,-0.03164091156918135
0.7878009969365934,0.5802156528214675
1.9101466578373094,0.055241005629761294
-0.3817133063748677,0.9808568624930906
-0.8681290214005237,0.6033857475939887
-0.7357449813958092,0.654505100985567
-0.01687519980676349,0.3429671703837698
0.7331501970127887,0.7875470944990935
-0.2726947561313804,0.9713582893162936
1.6262855149109805,-0.3297094365166164
0.8149541197023947,0.5295561447188255
0.9524396832063087,0.24943054932638667
1.3343803810601251,-0.38175573684232655
0.4237446006053153,-0.4033181586001931
-0.9540211531353308,0.3477943733690294
0.1028426387539562,-0.10210076304461252
1.6183806774019447,-0.335926920023093
-0.1997611802084573,0.9239585137116768
1.4499395198288025,-0.46743585797528253
0.12335194661679758,0.01790526336998119
0.8892610851646969,0.4356896724996757
0.8799977205572183,-0.4308998125189066
0.03011822843670697,0.2683053350372286
0.06276883838232813,0.1194242836336061
1.906849957293153,0.3956112584688634
0.4851248958045651,-0.3988242493741489
-0.762425773542992,0.6242251307412179
0.5539142492094019,-0.3373013355461857
0.9182147849279332,0.5634301342165274
0.6235573515037832,0.7923606901179756
1.9313110916700271,0.49287776568619374
1.1952609768296576,-0.47630578009997443
1.0184465078553155,-0.5898344444967069
1.8554940918334422,-0.03805634403799802
0.9291328575942817,0.122847152149934
1.9150654846993846,-0.04998542903790318
1.8884069535850752,0.21033203180337603
0.9151262515690138,0.48421833915990986
1.683144786278219,-0.1550923494840408
0.8262267666781365,0.5180873635300859
-0.8817072244829447,0.48688975861474304
0.21435328567337536,-0.10833568932172828
0.01832928916235451,1.0936024166385023
0.6064540099086803,0.8986132716944973
0.8394294127623676,-0.49431431837017303
0.8848739843391449,0.33431942445839996
0.7040623306997633,0.7397634446084407
0.8901393538415997,0.41487341156078017
-0.9136316832016893,0.29895129350522487
